Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
01.02.2025 01:45;01.02.2025 02:00;1.036,00;448,50;234,00;1.588,00;2,25;34,00;-;2.900,50;1.659,50;2.073,00;6,25;355,75
01.02.2025 02:00;01.02.2025 02:15;1.031,75;429,25;225,00;1.569,50;2,00;34,00;-;2.906,25;1.628,50;2.008,50;12,75;355,25
01.02.2025 02:15;01.02.2025 02:30;1.030,75;426,75;215,75;1.538,25;2,00;33,75;-;2.905,25;1.584,00;2.002,75;2,75;353,25
01.02.2025 02:30;01.02.2025 02:45;1.028,25;429,25;198,25;1.512,25;2,25;33,75;-;2.903,25;1.590,00;2.007,75;1,50;352,00
01.02.2025 02:45;01.02.2025 03:00;1.029,00;430,50;177,50;1.477,25;2,00;33,75;-;2.906,50;1.602,50;2.001,00;2,50;351,75
01.02.2025 03:00;01.02.2025 03:15;1.029,00;418,25;170,50;1.454,00;2,00;33,75;-;2.946,00;1.556,75;1.983,25;18,25;348,75
01.02.2025 03:15;01.02.2025 03:30;1.030,75;413,00;186,50;1.427,50;1,75;33,75;-;2.964,75;1.562,75;1.916,25;4,75;350,25
01.02.2025 03:30;01.02.2025 03:45;1.031,00;418,00;190,50;1.423,50;1,75;34,00;-;2.977,25;1.562,00;1.892,50;6,00;351,75
01.02.2025 03:45;01.02.2025 04:00;1.032,25;425,00;200,25;1.408,50;1,75;33,75;-;2.975,75;1.565,25;1.897,75;4,00;348,00
01.02.2025 04:00;01.02.2025 04:15;1.032,75;417,75;198,50;1.398,75;1,75;34,25;-;2.985,75;1.566,75;1.883,50;0,75;338,50
01.02.2025 04:15;01.02.2025 04:30;1.033,75;412,00;171,25;1.410,25;1,75;34,25;-;2.984,00;1.569,75;1.882,25;0,50;337,25
01.02.2025 04:30;01.02.2025 04:45;1.035,00;412,75;150,75;1.407,00;1,75;34,25;-;2.979,25;1.566,75;1.889,25;0,50;338,75
01.02.2025 04:45;01.02.2025 05:00;1.033,25;416,75;144,00;1.386,50;1,75;34,00;-;2.983,00;1.567,00;1.895,00;0,75;333,25
01.02.2025 05:00;01.02.2025 05:15;1.036,50;418,00;131,00;1.376,50;2,00;34,00;-;2.980,75;1.568,00;1.919,25;1,00;334,00
01.02.2025 05:15;01.02.2025 05:30;1.040,00;415,25;117,25;1.355,75;2,00;34,00;-;2.983,50;1.570,00;1.932,50;1,00;329,25
01.02.2025 05:30;01.02.2025 05:45;1.042,50;417,00;110,25;1.332,25;2,00;34,25;-;2.992,25;1.568,25;1.948,75;1,00;336,00
01.02.2025 05:45;01.02.2025 06:00;1.049,00;417,75;102,75;1.289,25;1,75;34,25;-;2.987,75;1.566,50;1.963,00;9,50;335,25
01.02.2025 06:00;01.02.2025 06:15;1.059,75;414,00;100,50;1.270,75;2,00;34,25;-;2.989,50;1.568,00;2.082,50;2,00;337,00
01.02.2025 06:15;01.02.2025 06:30;1.070,75;414,25;100,75;1.260,75;5,00;34,25;-;2.993,75;1.557,75;2.090,75;8,50;340,50
01.02.2025 06:30;01.02.2025 06:45;1.084,00;417,00;96,75;1.254,50;6,25;34,00;-;2.991,50;1.567,75;2.101,50;23,00;341,25
01.02.2025 06:45;01.02.2025 07:00;1.087,00;422,50;95,25;1.243,00;7,50;34,00;-;2.992,00;1.576,00;2.120,75;90,25;342,50
01.02.2025 07:00;01.02.2025 07:15;1.118,25;459,50;96,25;1.243,75;8,50;34,00;-;2.986,25;1.586,75;2.191,50;128,25;333,25
01.02.2025 07:15;01.02.2025 07:30;1.137,50;464,50;86,75;1.243,50;8,50;34,00;-;2.986,75;1.587,25;2.243,75;121,75;330,75
01.02.2025 07:30;01.02.2025 07:45;1.151,75;466,50;76,75;1.225,25;9,50;34,00;-;2.991,50;1.584,25;2.264,50;213,25;333,25
01.02.2025 07:45;01.02.2025 08:00;1.166,50;473,75;75,00;1.200,50;24,25;34,00;-;2.983,25;1.583,25;2.282,25;278,25;336,50
01.02.2025 08:00;01.02.2025 08:15;1.186,25;464,00;81,75;1.201,50;117,25;34,00;-;2.958,50;1.590,50;2.279,75;382,25;331,25
01.02.2025 08:15;01.02.2025 08:30;1.192,00;468,50;75,00;1.184,75;339,75;34,00;-;2.942,75;1.593,00;2.281,75;510,75;332,75
01.02.2025 08:30;01.02.2025 08:45;1.190,75;471,75;74,50;1.190,25;657,75;34,00;-;2.938,00;1.593,75;2.281,00;484,25;328,00
01.02.2025 08:45;01.02.2025 09:00;1.193,25;479,00;79,75;1.207,00;1.042,25;34,00;-;2.948,75;1.594,00;2.281,25;277,00;328,75
01.02.2025 09:00;01.02.2025 09:15;1.189,75;499,00;76,25;1.205,25;1.479,50;34,00;-;2.952,25;1.586,50;2.274,25;469,50;329,00
01.02.2025 09:15;01.02.2025 09:30;1.189,50;485,75;69,50;1.169,50;1.954,50;33,75;-;2.953,75;1.584,25;2.277,00;283,00;328,50
01.02.2025 09:30;01.02.2025 09:45;1.179,25;487,00;60,00;1.090,75;2.452,00;33,75;-;2.943,25;1.574,25;2.263,75;105,25;328,50
01.02.2025 09:45;01.02.2025 10:00;1.163,75;442,50;53,25;996,00;2.956,00;33,75;-;2.941,75;1.563,25;2.220,00;43,00;328,75
01.02.2025 10:00;01.02.2025 10:15;1.138,00;462,75;53,25;915,50;3.450,25;34,00;-;2.948,50;1.546,75;2.198,50;260,50;328,00
01.02.2025 10:15;01.02.2025 10:30;1.131,50;457,00;60,50;825,50;3.896,25;34,25;-;2.951,75;1.531,50;2.172,75;106,25;331,50
01.02.2025 10:30;01.02.2025 10:45;1.118,50;459,25;68,00;753,25;4.305,25;34,25;-;2.946,75;1.476,75;2.118,50;25,00;331,25
01.02.2025 10:45;01.02.2025 11:00;1.115,25;441,25;66,50;703,25;4.674,50;34,50;-;2.936,00;1.457,50;2.040,25;2,50;333,25
01.02.2025 11:00;01.02.2025 11:15;1.094,25;447,25;68,00;657,50;5.006,75;35,00;-;2.935,50;1.457,25;1.952,25;13,50;332,00
01.02.2025 11:15;01.02.2025 11:30;1.088,75;456,25;64,00;614,00;5.284,75;35,00;-;2.929,25;1.462,25;1.943,00;3,50;333,75
01.02.2025 11:30;01.02.2025 11:45;1.084,25;458,00;59,75;572,75;5.512,75;35,00;-;2.946,50;1.481,00;1.940,50;2,50;332,75
01.02.2025 11:45;01.02.2025 12:00;1.082,50;440,75;60,00;560,00;5.665,00;35,00;-;2.948,50;1.481,50;1.908,50;1,25;328,25
01.02.2025 12:00;01.02.2025 12:15;1.066,50;442,25;62,00;558,75;5.779,00;34,75;-;2.950,00;1.479,50;1.886,00;1,25;331,00
01.02.2025 12:15;01.02.2025 12:30;1.062,25;439,25;53,25;572,50;5.843,00;35,00;-;2.926,00;1.447,25;1.860,50;0,00;326,25
01.02.2025 12:30;01.02.2025 12:45;1.062,50;439,25;39,75;587,00;5.841,75;35,25;-;2.906,50;1.411,50;1.855,25;0,25;328,75
01.02.2025 12:45;01.02.2025 13:00;1.061,00;438,50;29,00;589,00;5.794,25;35,25;-;2.901,00;1.396,00;1.854,25;0,25;325,75
01.02.2025 13:00;01.02.2025 13:15;1.057,00;437,00;21,50;582,00;5.712,50;35,25;-;2.910,50;1.388,00;1.836,75;0,00;327,00
01.02.2025 13:15;01.02.2025 13:30;1.056,75;433,50;18,00;556,75;5.566,75;35,25;-;2.912,25;1.389,00;1.838,00;0,00;325,75
01.02.2025 13:30;01.02.2025 13:45;1.055,50;429,75;15,50;530,75;5.383,25;35,00;-;2.879,75;1.388,00;1.843,75;0,00;325,00
01.02.2025 13:45;01.02.2025 14:00;1.057,00;432,25;14,75;518,00;5.152,50;35,00;-;2.851,00;1.386,25;1.838,25;1,00;325,00
01.02.2025 14:00;01.02.2025 14:15;1.061,00;434,25;14,25;498,00;4.877,00;35,00;-;2.897,00;1.388,75;1.852,75;27,50;327,50
01.02.2025 14:15;01.02.2025 14:30;1.063,50;436,00;16,50;485,25;4.558,50;35,00;-;2.916,50;1.419,50;1.887,75;78,00;322,50
01.02.2025 14:30;01.02.2025 14:45;1.066,25;428,25;16,50;487,25;4.171,25;35,00;-;2.921,75;1.477,50;1.901,00;55,75;318,25
01.02.2025 14:45;01.02.2025 15:00;1.070,25;416,25;14,25;487,75;3.729,00;35,00;-;2.927,50;1.531,00;1.975,75;57,00;317,50
01.02.2025 15:00;01.02.2025 15:15;1.079,25;407,25;13,75;491,00;3.239,00;34,75;-;2.923,50;1.555,00;2.194,00;13,00;319,50
01.02.2025 15:15;01.02.2025 15:30;1.085,00;407,50;14,25;491,75;2.734,00;34,75;-;2.929,00;1.571,25;2.343,50;82,00;320,00
01.02.2025 15:30;01.02.2025 15:45;1.102,00;413,75;15,25;495,00;2.228,75;34,75;-;2.925,50;1.584,00;2.415,50;48,25;323,50
01.02.2025 15:45;01.02.2025 16:00;1.113,75;423,75;23,25;500,00;1.727,75;34,75;-;2.910,00;1.589,00;2.535,75;95,25;324,50
01.02.2025 16:00;01.02.2025 16:15;1.153,75;411,00;23,50;504,75;1.238,00;34,75;-;2.916,75;1.595,00;2.721,50;134,25;325,00
01.02.2025 16:15;01.02.2025 16:30;1.179,25;472,25;22,25;523,25;801,75;34,50;-;2.922,75;1.598,50;2.875,00;213,50;324,50
01.02.2025 16:30;01.02.2025 16:45;1.198,50;475,25;20,75;547,75;440,25;34,50;-;2.943,25;1.599,00;2.990,00;415,50;326,00
01.02.2025 16:45;01.02.2025 17:00;1.208,25;484,50;17,25;587,50;182,00;34,50;-;2.969,00;1.599,25;3.007,75;714,00;333,00
01.02.2025 17:00;01.02.2025 17:15;1.228,00;448,00;15,75;635,25;47,75;34,50;-;2.977,50;1.599,50;3.027,75;656,50;338,00
01.02.2025 17:15;01.02.2025 17:30;1.236,75;465,50;15,50;700,25;11,50;34,50;-;2.982,00;1.599,25;3.037,25;870,00;338,75
01.02.2025 17:30;01.02.2025 17:45;1.240,00;470,25;13,50;782,75;6,50;34,50;-;2.986,75;1.598,75;3.041,25;984,00;344,00
01.02.2025 17:45;01.02.2025 18:00;1.246,00;464,00;15,50;870,00;6,50;34,25;-;2.979,00;1.600,25;3.040,25;1.063,00;340,75
01.02.2025 18:00;01.02.2025 18:15;1.248,75;433,25;13,25;914,50;5,25;33,75;-;2.971,50;1.617,00;3.046,00;1.210,75;342,25
01.02.2025 18:15;01.02.2025 18:30;1.249,50;432,75;14,00;948,25;6,75;33,50;-;2.981,75;1.618,75;3.046,25;1.318,25;344,75
01.02.2025 18:30;01.02.2025 18:45;1.248,00;431,50;14,50;984,75;6,25;33,50;-;2.979,25;1.620,75;3.045,75;1.329,50;348,25
01.02.2025 18:45;01.02.2025 19:00;1.245,50;430,25;16,00;1.020,75;3,75;33,50;-;2.976,75;1.620,75;3.046,50;1.148,25;351,50
01.02.2025 19:00;01.02.2025 19:15;1.235,50;436,50;19,00;1.041,25;5,00;33,50;-;2.974,25;1.620,50;3.034,75;1.013,50;349,50
01.02.2025 19:15;01.02.2025 19:30;1.230,00;428,75;19,25;1.061,00;3,75;33,75;-;2.978,75;1.619,50;3.029,25;1.167,00;345,00
01.02.2025 19:30;01.02.2025 19:45;1.229,00;419,00;25,50;1.078,00;2,75;33,75;-;2.981,00;1.618,50;2.988,25;1.121,75;344,00
01.02.2025 19:45;01.02.2025 20:00;1.221,50;418,25;33,25;1.101,50;2,50;33,75;-;2.978,75;1.615,50;2.990,75;863,75;346,50
01.02.2025 20:00;01.02.2025 20:15;1.206,00;449,75;39,00;1.129,00;5,25;33,50;-;2.982,00;1.613,75;3.002,50;680,75;348,00
01.02.2025 20:15;01.02.2025 20:30;1.196,50;410,50;39,00;1.151,25;3,75;33,75;-;2.980,25;1.613,50;2.991,75;588,75;344,50
01.02.2025 20:30;01.02.2025 20:45;1.188,50;410,75;38,25;1.153,75;2,00;33,75;-;3.002,00;1.599,25;2.981,25;383,25;348,75
01.02.2025 20:45;01.02.2025 21:00;1.185,25;410,00;41,25;1.151,00;3,75;33,75;-;3.058,75;1.605,00;2.917,00;191,25;341,50
01.02.2025 21:00;01.02.2025 21:15;1.158,25;416,00;43,75;1.146,50;2,25;33,75;-;3.079,00;1.609,75;2.747,00;99,25;337,75
01.02.2025 21:15;01.02.2025 21:30;1.147,75;401,50;53,75;1.146,25;2,00;33,75;-;3.101,75;1.605,50;2.695,25;34,75;338,00
01.02.2025 21:30;01.02.2025 21:45;1.144,75;399,00;57,50;1.148,75;2,00;33,75;-;3.119,50;1.603,50;2.628,50;29,00;346,00
01.02.2025 21:45;01.02.2025 22:00;1.141,25;403,00;56,50;1.142,25;2,75;34,00;-;3.120,00;1.600,50;2.590,00;18,50;336,00
01.02.2025 22:00;01.02.2025 22:15;1.120,75;411,50;56,50;1.114,25;2,75;34,00;-;3.132,00;1.597,00;2.640,50;52,00;334,25
01.02.2025 22:15;01.02.2025 22:30;1.116,25;407,75;61,75;1.114,25;1,75;34,00;-;3.143,00;1.597,50;2.607,00;43,25;336,00
01.02.2025 22:30;01.02.2025 22:45;1.113,50;408,00;69,50;1.125,25;2,00;34,00;-;3.178,25;1.596,50;2.583,75;42,00;342,75
01.02.2025 22:45;01.02.2025 23:00;1.107,50;405,00;75,00;1.142,00;2,00;34,00;-;3.178,00;1.597,50;2.556,00;32,00;341,25
01.02.2025 23:00;01.02.2025 23:15;1.093,50;391,75;79,00;1.136,75;1,75;34,00;-;3.176,50;1.588,25;2.414,50;82,75;339,25
01.02.2025 23:15;01.02.2025 23:30;1.086,00;385,50;80,00;1.137,00;2,00;34,50;-;3.178,50;1.588,75;2.324,75;53,25;338,00
01.02.2025 23:30;01.02.2025 23:45;1.083,50;386,50;82,25;1.140,75;1,75;34,50;-;3.181,25;1.579,25;2.302,50;27,00;342,25
01.02.2025 23:45;02.02.2025 00:00;1.081,25;393,75;81,25;1.148,50;1,75;34,25;-;3.181,50;1.570,00;2.306,75;25,75;342,75
02.02.2025 00:00;02.02.2025 00:15;1.064,00;411,25;82,75;1.156,75;2,00;34,25;-;3.164,50;1.551,50;2.250,00;10,75;388,25
02.02.2025 00:15;02.02.2025 00:30;1.058,50;398,75;90,00;1.157,00;2,00;34,50;-;2.957,25;1.548,50;2.176,75;2,50;334,25
02.02.2025 00:30;02.02.2025 00:45;1.054,25;402,25;89,00;1.126,00;2,00;34,75;-;2.970,00;1.543,25;2.079,00;0,50;335,25
02.02.2025 00:45;02.02.2025 01:00;1.054,50;392,25;87,25;1.087,00;2,00;34,75;-;2.978,75;1.544,50;2.033,50;0,50;337,50
02.02.2025 01:00;02.02.2025 01:15;1.050,00;409,25;88,50;1.048,25;2,25;34,75;-;2.978,25;1.519,00;1.975,75;1,50;338,75
02.02.2025 01:15;02.02.2025 01:30;1.047,75;430,50;89,25;1.010,00;2,00;34,75;-;2.985,75;1.476,50;1.877,00;8,75;337,00
02.02.2025 01:30;02.02.2025 01:45;1.045,25;398,50;88,25;988,00;3,00;34,50;-;2.982,00;1.474,25;1.834,00;67,75;340,00
02.02.2025 01:45;02.02.2025 02:00;1.046,00;391,50;91,00;968,25;2,00;34,75;-;2.980,50;1.482,50;1.758,25;31,00;338,75
02.02.2025 02:00;02.02.2025 02:15;1.039,25;391,75;92,75;959,75;1,75;34,75;-;2.983,00;1.476,50;1.775,50;70,50;334,25
02.02.2025 02:15;02.02.2025 02:30;1.037,75;410,75;90,00;953,00;1,75;34,75;-;2.982,25;1.470,25;1.771,25;0,75;328,50
02.02.2025 02:30;02.02.2025 02:45;1.037,25;414,25;88,75;948,75;1,75;34,50;-;2.987,25;1.470,50;1.759,50;0,50;330,75
02.02.2025 02:45;02.02.2025 03:00;1.040,00;397,75;95,25;934,50;1,75;34,50;-;2.991,25;1.483,50;1.757,50;0,50;331,50
02.02.2025 03:00;02.02.2025 03:15;1.038,50;406,25;101,00;921,50;1,75;34,00;-;3.005,75;1.486,50;1.706,75;0,50;330,25
02.02.2025 03:15;02.02.2025 03:30;1.039,75;402,25;98,00;898,50;1,75;33,75;-;2.995,75;1.490,50;1.698,25;0,25;325,75
02.02.2025 03:30;02.02.2025 03:45;1.037,50;400,75;104,00;873,25;1,75;33,75;-;2.997,25;1.484,75;1.693,00;0,00;321,75
02.02.2025 03:45;02.02.2025 04:00;1.037,75;400,00;105,75;852,25;1,75;34,00;-;2.998,00;1.482,50;1.689,25;0,00;328,00
02.02.2025 04:00;02.02.2025 04:15;1.040,75;416,25;108,00;841,25;2,00;34,00;-;3.003,00;1.472,50;1.714,25;0,25;333,00
02.02.2025 04:15;02.02.2025 04:30;1.042,25;419,25;102,25;826,50;1,75;33,75;-;3.003,50;1.469,25;1.717,75;0,50;328,50
02.02.2025 04:30;02.02.2025 04:45;1.039,75;415,25;97,50;803,50;1,75;33,75;-;3.007,75;1.483,75;1.716,25;0,50;320,75
02.02.2025 04:45;02.02.2025 05:00;1.043,25;401,75;93,75;773,00;1,75;33,75;-;3.005,25;1.500,25;1.720,50;0,50;324,75
02.02.2025 05:00;02.02.2025 05:15;1.047,25;422,50;91,00;735,25;1,75;33,75;-;3.009,00;1.509,75;1.744,50;0,75;329,25
02.02.2025 05:15;02.02.2025 05:30;1.052,25;418,25;88,75;708,50;1,75;34,25;-;3.016,25;1.509,25;1.746,50;0,50;335,25
02.02.2025 05:30;02.02.2025 05:45;1.055,00;419,00;98,50;676,50;1,75;34,00;-;3.016,75;1.502,50;1.747,75;0,50;334,25
02.02.2025 05:45;02.02.2025 06:00;1.058,25;407,00;103,00;645,75;1,75;34,25;-;3.018,00;1.503,25;1.761,00;37,00;332,25
02.02.2025 06:00;02.02.2025 06:15;1.065,75;399,50;110,00;634,50;1,75;34,25;-;3.015,75;1.504,50;1.793,50;20,50;336,50
02.02.2025 06:15;02.02.2025 06:30;1.072,50;402,25;113,75;622,75;1,75;34,25;-;3.014,50;1.506,25;1.799,75;7,75;334,25
02.02.2025 06:30;02.02.2025 06:45;1.082,00;410,75;115,75;616,75;1,75;34,00;-;3.013,50;1.513,50;1.807,75;16,00;335,50
02.02.2025 06:45;02.02.2025 07:00;1.090,50;411,50;121,50;618,50;2,00;34,00;-;3.015,75;1.528,00;1.828,00;22,75;338,75
02.02.2025 07:00;02.02.2025 07:15;1.109,00;402,75;132,50;619,75;2,25;34,25;-;3.013,75;1.530,50;1.931,50;54,50;340,50
02.02.2025 07:15;02.02.2025 07:30;1.119,50;409,00;145,25;617,50;2,50;34,25;-;3.012,00;1.530,25;1.946,00;82,50;340,25
02.02.2025 07:30;02.02.2025 07:45;1.132,75;410,50;159,00;609,00;4,75;34,00;-;3.005,50;1.528,75;1.959,25;109,25;337,75
02.02.2025 07:45;02.02.2025 08:00;1.143,25;413,00;162,50;597,50;25,25;34,00;-;3.007,50;1.530,25;1.969,25;217,25;334,75
02.02.2025 08:00;02.02.2025 08:15;1.154,50;412,25;165,00;607,00;128,75;34,00;-;3.006,75;1.541,50;1.969,50;113,00;334,75
02.02.2025 08:15;02.02.2025 08:30;1.168,00;415,50;174,25;629,00;351,75;34,00;-;3.004,00;1.537,75;1.976,00;92,50;336,75
02.02.2025 08:30;02.02.2025 08:45;1.169,25;416,50;187,25;618,00;665,00;34,00;-;3.003,75;1.539,75;1.988,75;118,50;336,00
02.02.2025 08:45;02.02.2025 09:00;1.166,50;424,00;198,25;598,50;1.044,50;33,75;-;3.005,00;1.541,50;1.973,00;60,25;332,75
02.02.2025 09:00;02.02.2025 09:15;1.166,00;469,50;207,25;585,25;1.487,00;33,75;-;3.004,50;1.541,00;1.961,50;226,00;333,00
02.02.2025 09:15;02.02.2025 09:30;1.161,75;409,50;211,25;565,00;1.972,25;34,00;-;3.002,00;1.542,75;1.945,00;70,75;339,50
02.02.2025 09:30;02.02.2025 09:45;1.149,50;413,00;220,75;538,50;2.475,50;34,25;-;3.008,25;1.544,00;1.938,75;51,50;336,25
02.02.2025 09:45;02.02.2025 10:00;1.143,75;410,25;221,75;513,50;2.968,25;34,25;-;3.014,50;1.541,50;1.935,75;65,75;330,75
02.02.2025 10:00;02.02.2025 10:15;1.118,75;425,75;220,25;483,75;3.456,50;34,25;-;3.016,75;1.540,50;1.815,75;38,50;336,00
02.02.2025 10:15;02.02.2025 10:30;1.110,50;407,75;217,25;442,00;3.884,25;34,25;-;3.009,75;1.533,00;1.800,50;12,25;337,75
02.02.2025 10:30;02.02.2025 10:45;1.105,00;402,25;212,00;381,75;4.308,00;34,50;-;3.011,00;1.524,75;1.797,00;9,75;340,00
02.02.2025 10:45;02.02.2025 11:00;1.097,75;402,50;213,50;338,25;4.686,25;34,50;-;3.011,50;1.523,25;1.787,50;7,25;341,75
02.02.2025 11:00;02.02.2025 11:15;1.085,75;402,50;226,25;306,25;5.038,25;34,50;-;3.009,75;1.522,75;1.755,25;3,25;336,25
02.02.2025 11:15;02.02.2025 11:30;1.081,75;408,50;237,75;285,25;5.317,00;34,25;-;3.006,25;1.492,50;1.719,50;0,00;332,50
02.02.2025 11:30;02.02.2025 11:45;1.078,50;412,00;246,00;259,25;5.529,75;34,50;-;3.004,00;1.460,75;1.718,25;0,00;334,25
02.02.2025 11:45;02.02.2025 12:00;1.078,25;409,75;261,00;236,00;5.700,00;34,50;-;2.985,50;1.411,00;1.715,00;0,00;341,50
02.02.2025 12:00;02.02.2025 12:15;1.066,50;420,50;278,00;215,25;5.790,00;34,50;-;2.946,25;1.364,75;1.670,75;8,00;341,00
02.02.2025 12:15;02.02.2025 12:30;1.063,50;421,00;281,50;202,25;5.819,75;34,50;-;2.922,50;1.365,25;1.662,75;4,75;343,50
02.02.2025 12:30;02.02.2025 12:45;1.060,50;420,50;271,50;185,00;5.849,75;34,50;-;2.909,00;1.382,25;1.667,25;5,25;343,75
02.02.2025 12:45;02.02.2025 13:00;1.065,00;417,50;267,25;171,50;5.821,00;34,50;-;2.892,25;1.375,00;1.669,50;8,50;344,50
02.02.2025 13:00;02.02.2025 13:15;1.062,50;413,25;262,25;162,25;5.749,50;34,50;-;2.888,75;1.359,75;1.658,50;5,00;346,00
02.02.2025 13:15;02.02.2025 13:30;1.065,00;423,25;258,00;149,50;5.629,75;34,50;-;2.857,75;1.358,75;1.659,00;6,25;344,25
02.02.2025 13:30;02.02.2025 13:45;1.063,75;425,75;238,50;136,50;5.455,25;34,50;-;2.833,75;1.359,50;1.657,75;8,75;341,25
02.02.2025 13:45;02.02.2025 14:00;1.065,00;426,25;219,25;127,50;5.256,25;34,00;-;2.826,50;1.360,75;1.655,50;41,25;339,25
02.02.2025 14:00;02.02.2025 14:15;1.065,50;421,50;199,50;114,75;5.002,75;34,00;-;2.842,25;1.358,25;1.683,75;15,25;335,25
02.02.2025 14:15;02.02.2025 14:30;1.072,25;410,75;183,00;109,50;4.714,25;34,25;-;2.895,75;1.357,25;1.712,75;11,25;341,00
02.02.2025 14:30;02.02.2025 14:45;1.078,50;410,75;164,50;106,00;4.358,50;34,50;-;2.925,75;1.358,00;1.752,50;11,75;342,50
02.02.2025 14:45;02.02.2025 15:00;1.081,75;396,75;148,50;102,75;3.968,25;34,00;-;2.949,25;1.363,00;1.793,25;3,75;340,75
02.02.2025 15:00;02.02.2025 15:15;1.091,50;395,00;122,00;102,75;3.494,00;34,00;-;2.982,00;1.372,00;1.964,25;1,25;338,25
02.02.2025 15:15;02.02.2025 15:30;1.095,00;396,75;109,00;96,25;2.969,25;34,00;-;3.003,25;1.393,75;2.101,50;2,75;343,75
02.02.2025 15:30;02.02.2025 15:45;1.103,50;395,75;101,00;95,25;2.425,25;34,00;-;2.997,75;1.406,25;2.270,50;40,00;344,25
02.02.2025 15:45;02.02.2025 16:00;1.113,25;430,00;102,25;101,75;1.887,75;33,50;-;3.000,25;1.406,50;2.473,00;123,00;344,75
02.02.2025 16:00;02.02.2025 16:15;1.145,75;388,75;100,25;114,25;1.361,50;33,75;-;3.008,50;1.421,00;2.707,00;61,50;346,50
02.02.2025 16:15;02.02.2025 16:30;1.164,00;392,25;100,75;121,25;888,25;33,75;-;3.004,50;1.419,50;2.870,25;84,00;349,25
02.02.2025 16:30;02.02.2025 16:45;1.179,75;396,25;116,50;134,00;491,50;33,75;-;3.007,25;1.426,00;3.003,25;293,50;347,50
02.02.2025 16:45;02.02.2025 17:00;1.191,75;398,75;127,75;159,25;209,50;33,75;-;3.009,50;1.446,00;3.021,50;533,25;347,25
02.02.2025 17:00;02.02.2025 17:15;1.210,50;426,25;137,75;188,75;62,75;33,75;-;3.013,00;1.454,00;3.017,50;341,00;352,75
02.02.2025 17:15;02.02.2025 17:30;1.217,50;425,50;149,00;225,25;14,50;33,75;-;3.010,75;1.446,00;3.043,00;573,50;346,50
02.02.2025 17:30;02.02.2025 17:45;1.221,75;475,00;169,25;257,75;4,25;33,75;-;3.007,00;1.457,00;3.093,75;873,75;343,00
02.02.2025 17:45;02.02.2025 18:00;1.225,50;471,50;198,25;291,50;3,25;33,75;-;3.010,75;1.456,25;3.123,75;905,50;347,75
02.02.2025 18:00;02.02.2025 18:15;1.233,00;470,50;209,25;329,00;3,00;33,75;-;3.013,75;1.481,25;3.134,25;886,00;349,00
02.02.2025 18:15;02.02.2025 18:30;1.235,50;471,00;217,50;357,25;3,00;33,75;-;3.008,75;1.513,00;3.135,75;837,25;344,00
02.02.2025 18:30;02.02.2025 18:45;1.236,75;475,25;238,75;375,50;2,75;34,00;-;3.006,00;1.514,75;3.143,75;844,00;339,00
02.02.2025 18:45;02.02.2025 19:00;1.235,25;479,25;273,75;388,50;2,75;34,00;-;3.017,50;1.516,00;3.150,00;854,25;336,25
02.02.2025 19:00;02.02.2025 19:15;1.232,75;474,00;297,00;395,00;2,50;33,75;-;3.008,50;1.519,25;3.148,75;912,00;336,50
02.02.2025 19:15;02.02.2025 19:30;1.231,75;470,00;305,25;406,00;2,75;33,75;-;3.009,75;1.522,25;3.144,25;840,00;336,00
02.02.2025 19:30;02.02.2025 19:45;1.230,25;469,75;303,75;414,25;2,50;33,50;-;3.009,50;1.520,50;3.135,00;771,50;340,50
02.02.2025 19:45;02.02.2025 20:00;1.229,00;457,50;280,50;413,25;2,50;33,50;-;3.012,50;1.520,25;3.148,25;647,75;342,00
02.02.2025 20:00;02.02.2025 20:15;1.203,25;432,75;267,50;416,50;2,25;33,50;-;3.009,75;1.519,50;3.137,75;553,25;350,00
02.02.2025 20:15;02.02.2025 20:30;1.191,25;438,25;270,25;416,50;2,25;33,50;-;3.008,00;1.520,00;3.136,50;393,00;354,25
02.02.2025 20:30;02.02.2025 20:45;1.188,25;446,75;252,00;412,00;2,25;33,25;-;3.014,25;1.518,50;3.136,25;228,75;356,75
02.02.2025 20:45;02.02.2025 21:00;1.183,50;442,75;258,75;409,75;2,25;33,50;-;3.009,00;1.521,00;3.107,25;156,50;356,50
02.02.2025 21:00;02.02.2025 21:15;1.154,00;440,75;269,00;406,75;3,25;33,00;-;3.014,50;1.496,75;3.031,75;111,00;352,75
02.02.2025 21:15;02.02.2025 21:30;1.150,25;437,50;277,75;406,00;2,75;33,25;-;3.012,00;1.457,75;3.021,75;94,50;355,00
02.02.2025 21:30;02.02.2025 21:45;1.143,75;426,75;269,50;394,50;2,25;33,50;-;3.014,00;1.395,75;2.956,25;80,50;349,50
02.02.2025 21:45;02.02.2025 22:00;1.133,25;419,00;248,75;385,75;2,00;33,50;-;3.004,75;1.364,25;2.904,25;67,00;348,25
